loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3391,5,Graduate,Yes,348000,2513000,20,670,913000,720000,361000,97000,Rejected
3392,0,Graduate,No,228000,1167000,20,583,357000,473000,227000,314000,Rejected
3393,2,Graduate,No,417000,2036000,15,727,1436000,827000,759000,380000,Approved
3394,3,Graduate,No,354000,2303000,15,597,448000,601000,1252000,306000,Rejected
3395,4,Graduate,Yes,1023000,5000000,15,576,3411000,656000,258000,1974000,Rejected
3396,3,Graduate,No,1035000,5000000,20,604,952000,2214000,1885000,290000,Rejected
3397,2,Graduate,No,389000,1675000,15,741,516000,272000,1290000,508000,Approved
3398,1,Not Graduate,Yes,591000,3458000,10,639,488000,1071000,468000,99000,Rejected
3399,2,Graduate,No,209000,1493000,20,591,222000,58000,523000,290000,Rejected
3400,3,Graduate,No,508000,1479000,20,729,408000,695000,189000,580000,Approved
3401,2,Not Graduate,Yes,907000,3926000,25,832,2086000,723000,127000,1331000,Approved
3402,3,Graduate,No,1197000,2801000,20,668,1128000,2108000,1608000,1812000,Approved
3403,0,Not Graduate,Yes,440000,1959000,20,755,252000,941000,1426000,135000,Approved
3404,1,Graduate,No,1387000,5000000,15,738,1599000,54000,362000,812000,Approved
3405,5,Graduate,No,261000,831000,20,599,645000,75000,397000,142000,Approved
3406,1,Graduate,No,311000,1633000,15,652,520000,720000,915000,384000,Approved
3407,2,Graduate,No,1110000,2464000,10,541,888000,664000,1709000,615000,Approved
3408,2,Graduate,No,2074000,5000000,25,633,1043000,3789000,4080000,2190000,Approved
3409,4,Graduate,No,965000,5000000,20,597,2542000,1960000,1980000,880000,Approved
3410,0,Graduate,No,682000,3510000,20,616,1741000,1263000,2483000,813000,Rejected
3411,1,Graduate,No,168000,1047000,15,586,299000,13000,591000,124000,Rejected
3412,4,Graduate,No,188000,493000,20,626,374000,346000,65000,348000,Approved
3413,3,Graduate,No,761000,5000000,10,695,814000,1829000,2131000,1470000,Rejected
3414,2,Graduate,Yes,555000,3492000,15,640,1028000,512000,1231000,407000,Rejected
3415,1,Not Graduate,Yes,341000,927000,10,492,897000,605000,506000,625000,Rejected
3416,2,Graduate,No,730000,5000000,10,587,2021000,505000,1475000,1165000,Rejected
3417,4,Not Graduate,Yes,754000,1610000,5,521,1048000,1880000,2663000,370000,Rejected
3418,3,Not Graduate,No,1293000,5000000,20,671,3197000,673000,4028000,1484000,Approved
3419,4,Graduate,No,765000,2318000,10,693,1420000,584000,1771000,602000,Rejected
3420,5,Graduate,No,1555000,5000000,20,672,4145000,653000,1220000,2506000,Approved
3421,2,Graduate,Yes,704000,1705000,25,583,1767000,1681000,1769000,1262000,Approved
3422,2,Not Graduate,No,649000,1614000,10,671,1753000,927000,1325000,820000,Approved
3423,3,Graduate,Yes,1398000,5000000,20,610,1157000,863000,2576000,1788000,Approved
3424,3,Graduate,Yes,371000,2955000,15,553,494000,125000,1403000,540000,Rejected
3425,3,Not Graduate,No,4361000,5000000,25,713,5006000,9538000,17319000,4428000,Approved
3426,0,Graduate,Yes,893000,5000000,15,720,1545000,140000,3403000,864000,Approved
3427,4,Graduate,No,897000,4585000,15,731,1604000,1443000,2675000,1030000,Approved
3428,3,Graduate,No,985000,5000000,15,598,2399000,1502000,2399000,1621000,Approved
3429,4,Not Graduate,No,2371000,5000000,25,750,5033000,4575000,3191000,3112000,Approved
3430,2,Graduate,Yes,1172000,5000000,10,608,2526000,1998000,4447000,388000,Rejected
3431,2,Graduate,No,247000,1903000,20,706,574000,517000,464000,80000,Rejected
3432,3,Graduate,No,1743000,5000000,10,607,2045000,166000,1545000,1501000,Approved
3433,3,Graduate,No,561000,2601000,20,631,574000,603000,298000,749000,Approved
3434,0,Not Graduate,No,750000,5000000,15,444,741000,152000,2520000,609000,Rejected
3435,2,Graduate,No,305000,1218000,10,624,852000,309000,421000,242000,Approved
3436,3,Graduate,No,985000,4220000,10,658,602000,1381000,3042000,1769000,Rejected
3437,5,Not Graduate,Yes,458000,1752000,15,615,601000,680000,1166000,798000,Approved
3438,0,Graduate,No,747000,5000000,20,799,894000,1727000,901000,730000,Approved
3439,1,Graduate,No,582000,4413000,20,551,1277000,1341000,1989000,844000,Rejected
3440,2,Not Graduate,Yes,2446000,5000000,10,602,7968000,1894000,8304000,2279000,Approved
3441,1,Not Graduate,Yes,2539000,5000000,15,573,7900000,4437000,1955000,3113000,Approved
3442,0,Graduate,No,721000,3129000,10,602,459000,1285000,414000,422000,Approved
3443,2,Graduate,No,730000,1515000,20,738,1481000,1747000,1783000,745000,Approved
3444,3,Graduate,No,549000,1671000,20,776,230000,115000,555000,715000,Approved
3445,2,Graduate,No,1437000,4145000,25,590,4075000,2217000,2005000,1310000,Rejected
3446,1,Graduate,No,565000,1523000,25,589,847000,575000,2121000,865000,Rejected
3447,5,Graduate,No,532000,3152000,15,552,525000,462000,417000,304000,Rejected
3448,2,Graduate,No,1322000,3726000,15,761,2445000,2041000,2558000,99000,Approved
3449,3,Graduate,No,493000,1239000,25,745,834000,345000,616000,904000,Approved
3450,1,Not Graduate,No,683000,2934000,10,641,2266000,61000,995000,515000,Approved
3451,3,Not Graduate,No,250000,874000,5,531,102000,486000,386000,135000,Rejected
3452,3,Not Graduate,No,1106000,3180000,15,539,3694000,240000,1232000,1082000,Rejected
3453,1,Graduate,Yes,2472000,5000000,20,665,2596000,2028000,7608000,1326000,Approved
3454,3,Graduate,No,1119000,3958000,20,697,855000,1664000,3655000,1656000,Approved
3455,3,Graduate,No,1810000,5000000,25,474,4840000,2822000,3989000,1173000,Rejected
3456,2,Graduate,No,404000,2646000,15,623,797000,673000,1457000,801000,Rejected
3457,3,Not Graduate,No,816000,5000000,15,788,2584000,2029000,516000,480000,Approved
3458,1,Graduate,No,379000,2467000,15,632,772000,380000,787000,286000,Rejected
3459,2,Graduate,No,604000,3485000,20,777,1158000,208000,2012000,664000,Approved
3460,5,Graduate,No,1156000,5000000,10,705,1109000,399000,2915000,65000,Rejected
3461,0,Graduate,Yes,748000,3829000,25,558,2498000,954000,2948000,43000,Rejected
3462,0,Not Graduate,No,279000,1618000,20,625,677000,268000,676000,141000,Rejected
3463,0,Graduate,No,298000,1332000,20,639,663000,680000,1146000,62000,Approved
3464,5,Graduate,No,285000,1130000,20,569,806000,364000,138000,437000,Rejected
3465,0,Graduate,No,963000,3843000,15,568,601000,1088000,256000,1685000,Approved
3466,1,Graduate,No,2677000,5000000,20,778,8225000,5771000,3990000,2291000,Approved
3467,3,Graduate,No,1697000,5000000,15,567,3227000,3377000,5738000,1794000,Rejected
3468,3,Graduate,No,204000,476000,20,742,585000,364000,61000,254000,Approved
3469,2,Not Graduate,No,1763000,5000000,20,613,4549000,2324000,1911000,414000,Rejected
3470,5,Not Graduate,No,1287000,5000000,20,648,2245000,755000,5073000,1243000,Approved
3471,0,Graduate,No,256000,1276000,10,698,707000,363000,666000,492000,Approved
3472,2,Not Graduate,Yes,575000,1392000,25,599,1499000,166000,939000,262000,Approved
3473,2,Graduate,No,1427000,5000000,25,698,445000,1915000,576000,305000,Approved
3474,1,Graduate,Yes,1001000,4063000,20,476,2572000,2131000,3048000,598000,Approved
3475,4,Graduate,No,299000,2366000,25,687,577000,385000,1109000,334000,Approved
3476,2,Not Graduate,Yes,1041000,5000000,20,440,3109000,178000,3115000,1815000,Rejected
3477,1,Not Graduate,No,174000,1101000,15,631,503000,14000,96000,129000,Rejected
3478,0,Graduate,No,606000,3088000,15,723,513000,1304000,1318000,438000,Rejected
3479,0,Graduate,No,1467000,5000000,5,703,542000,823000,2451000,1055000,Rejected
3480,4,Not Graduate,No,708000,4485000,20,540,657000,930000,2567000,1196000,Rejected
3481,1,Graduate,Yes,506000,1213000,20,551,1352000,983000,1555000,488000,Approved
3482,4,Graduate,Yes,1248000,4163000,10,591,3854000,790000,4028000,869000,Rejected
3483,0,Graduate,No,1319000,2741000,15,666,3353000,2432000,2260000,521000,Approved
3484,5,Graduate,Yes,1640000,5000000,20,477,4798000,309000,323000,484000,Rejected
3485,3,Graduate,Yes,1236000,5000000,20,649,2693000,2313000,3784000,2410000,Rejected
3486,0,Graduate,No,1414000,5000000,25,676,2716000,226000,3634000,1412000,Rejected
3487,0,Not Graduate,No,1127000,5000000,15,626,3838000,781000,735000,215000,Approved
3488,3,Graduate,Yes,832000,5000000,20,695,464000,534000,2539000,1512000,Rejected
3489,0,Graduate,No,742000,2251000,10,669,1223000,1654000,506000,1418000,Approved
3490,1,Graduate,Yes,600000,1469000,10,604,714000,802000,1791000,307000,Approved
3491,3,Graduate,No,318000,2386000,20,485,220000,670000,917000,212000,Rejected
3492,4,Graduate,Yes,376000,2789000,15,661,841000,547000,49000,723000,Rejected
3493,3,Graduate,No,583000,3555000,20,569,666000,1176000,1820000,47000,Approved
3494,4,Graduate,No,819000,2847000,15,601,1459000,1129000,1384000,559000,Rejected
3495,2,Not Graduate,No,1786000,5000000,10,691,1316000,2009000,3707000,1587000,Approved
3496,3,Graduate,Yes,681000,4489000,20,770,1054000,1120000,2630000,1057000,Approved
3497,1,Graduate,No,1344000,5000000,10,647,1264000,962000,4956000,1031000,Approved
3498,3,Not Graduate,No,1412000,4713000,15,697,4476000,3243000,2248000,1002000,Approved
3499,3,Graduate,No,602000,3057000,10,527,1187000,1367000,1726000,886000,Rejected
3500,2,Graduate,No,1030000,5000000,15,671,2944000,187000,2164000,1757000,Rejected
3501,5,Not Graduate,No,598000,4283000,20,645,1109000,1371000,1977000,139000,Rejected
3502,2,Graduate,No,1653000,5000000,10,754,720000,752000,2226000,542000,Rejected
3503,2,Graduate,No,1058000,5000000,20,604,2669000,1802000,2049000,1414000,Approved
3504,2,Graduate,No,323000,1998000,20,629,146000,665000,174000,214000,Rejected
3505,1,Not Graduate,No,777000,4017000,20,740,1215000,469000,2886000,1052000,Rejected
3506,1,Graduate,No,2043000,5000000,15,642,4189000,575000,7381000,795000,Rejected
3507,5,Not Graduate,No,622000,1563000,20,556,1739000,1176000,732000,1006000,Approved
3508,1,Graduate,No,936000,2580000,25,867,2972000,1035000,2222000,633000,Approved
3509,3,Graduate,No,998000,5000000,10,558,953000,1214000,1572000,702000,Rejected
3510,2,Not Graduate,Yes,357000,767000,20,645,865000,680000,253000,142000,Rejected
3511,4,Not Graduate,No,976000,2258000,5,679,1761000,619000,269000,451000,Approved
3512,3,Graduate,No,283000,2102000,15,673,780000,69000,936000,344000,Rejected
3513,0,Graduate,No,466000,2900000,20,634,1541000,1116000,572000,552000,Approved
3514,1,Not Graduate,No,1409000,2854000,10,634,2826000,2465000,2973000,2336000,Approved
3515,3,Graduate,No,883000,3419000,10,630,1075000,1440000,3197000,1129000,Rejected
3516,0,Graduate,No,574000,3777000,5,555,1639000,478000,102000,508000,Rejected
3517,2,Graduate,Yes,936000,4217000,5,833,1858000,2330000,2092000,1513000,Approved
3518,1,Not Graduate,No,673000,3239000,20,631,2102000,374000,2575000,55000,Rejected
3519,0,Graduate,Yes,706000,3355000,10,701,1491000,314000,2299000,1001000,Approved
3520,5,Graduate,Yes,1073000,3447000,20,622,3540000,854000,1025000,1190000,Approved
3521,4,Graduate,No,436000,2759000,25,620,155000,805000,385000,210000,Rejected
3522,3,Graduate,No,719000,1882000,15,611,1916000,426000,2210000,930000,Approved
3523,1,Graduate,No,571000,2880000,10,518,804000,446000,235000,1127000,Rejected
3524,5,Graduate,No,250000,755000,15,636,610000,331000,609000,181000,Rejected
3525,2,Graduate,No,385000,877000,25,615,1276000,626000,390000,499000,Rejected
3526,5,Graduate,No,1940000,5000000,15,750,4641000,724000,6544000,1759000,Approved
3527,0,Graduate,No,899000,5000000,10,548,2413000,1471000,1420000,733000,Rejected
3528,0,Not Graduate,No,296000,905000,25,601,239000,282000,509000,192000,Rejected
3529,3,Graduate,No,257000,943000,20,574,217000,222000,822000,128000,Approved
3530,4,Graduate,No,651000,1841000,15,773,1390000,129000,289000,332000,Approved
3531,0,Graduate,No,1931000,5000000,25,576,3240000,4702000,4719000,3012000,Rejected
3532,1,Graduate,Yes,620000,2897000,25,698,407000,1074000,2390000,422000,Rejected
3533,2,Not Graduate,No,1637000,5000000,20,732,4306000,409000,4316000,1772000,Approved
3534,5,Graduate,No,880000,5000000,15,638,2232000,806000,369000,410000,Approved
3535,3,Not Graduate,No,951000,4934000,15,533,564000,190000,3465000,442000,Rejected
3536,4,Graduate,No,294000,1746000,10,534,134000,398000,177000,351000,Rejected
3537,3,Not Graduate,No,1288000,2888000,15,723,1948000,2254000,1982000,1528000,Approved
3538,4,Graduate,No,563000,4337000,10,543,1309000,80000,455000,583000,Rejected
3539,2,Graduate,No,1227000,5000000,20,683,3877000,2829000,3577000,1720000,Approved
3540,0,Graduate,No,412000,1507000,20,660,696000,385000,467000,532000,Rejected
3541,3,Graduate,No,785000,4529000,25,682,447000,461000,878000,346000,Approved
3542,2,Graduate,No,880000,2826000,20,690,2631000,286000,1507000,139000,Approved
3543,2,Graduate,No,633000,3345000,10,571,443000,230000,770000,365000,Rejected
3544,1,Not Graduate,No,911000,5000000,10,567,2131000,1935000,2879000,812000,Rejected
3545,3,Not Graduate,No,589000,4499000,20,711,956000,707000,1269000,269000,Rejected
3546,3,Graduate,Yes,459000,1852000,15,597,1474000,916000,1041000,455000,Rejected
3547,1,Graduate,No,1988000,5000000,5,416,5081000,1129000,1452000,242000,Rejected
3548,4,Graduate,Yes,1384000,5000000,20,705,416000,1100000,5069000,1357000,Approved
3549,1,Not Graduate,No,427000,1421000,15,562,637000,440000,624000,314000,Rejected
3550,0,Graduate,Yes,1013000,5000000,5,690,888000,1151000,1592000,1945000,Rejected
3551,0,Graduate,No,432000,2563000,20,768,522000,105000,452000,760000,Approved
3552,2,Graduate,No,324000,2133000,25,651,511000,36000,1246000,617000,Rejected
3553,0,Graduate,No,1371000,5000000,20,735,2786000,3413000,3383000,1830000,Rejected
3554,3,Graduate,No,231000,518000,10,663,659000,385000,78000,449000,Approved
3555,3,Graduate,No,1279000,4110000,20,785,737000,175000,1089000,537000,Approved
3556,2,Not Graduate,No,594000,1705000,25,560,1017000,1147000,1172000,646000,Rejected
3557,4,Not Graduate,No,610000,1785000,5,649,1844000,551000,508000,915000,Approved
3558,5,Graduate,No,914000,4319000,20,707,1538000,1820000,2248000,905000,Rejected
3559,2,Graduate,No,1021000,5000000,20,634,2003000,2424000,1328000,477000,Rejected
3560,0,Not Graduate,No,409000,1919000,20,748,1142000,27000,599000,542000,Approved
3561,1,Graduate,No,1116000,5000000,10,613,2881000,2690000,3535000,2169000,Approved
3562,3,Graduate,No,754000,3211000,25,826,1457000,312000,1617000,807000,Approved
3563,2,Graduate,No,309000,1211000,15,830,1049000,230000,167000,165000,Approved
3564,3,Graduate,No,627000,4392000,5,674,261000,983000,972000,81000,Rejected
3565,3,Graduate,No,1718000,5000000,10,697,815000,3075000,6177000,435000,Approved
3566,2,Graduate,No,2082000,5000000,15,751,3472000,886000,7079000,3260000,Approved
3567,0,Graduate,No,1116000,5000000,5,549,899000,382000,3419000,1112000,Rejected
3568,1,Graduate,No,323000,1612000,20,538,321000,231000,1095000,148000,Rejected
3569,1,Graduate,No,963000,3014000,25,757,751000,784000,440000,1663000,Approved
3570,3,Graduate,No,1217000,5000000,5,673,3061000,968000,702000,1096000,Rejected
3571,3,Not Graduate,No,1122000,5000000,20,631,1849000,481000,194000,1797000,Rejected
3572,3,Not Graduate,No,1166000,4900000,25,651,3462000,2830000,685000,1903000,Rejected
3573,3,Not Graduate,No,886000,5000000,5,447,976000,1768000,2934000,1285000,Rejected
3574,2,Not Graduate,No,668000,3473000,20,634,1533000,1637000,166000,1300000,Rejected
3575,0,Graduate,No,471000,2264000,25,586,463000,122000,902000,847000,Rejected
3576,1,Graduate,No,204000,1459000,20,728,71000,39000,217000,60000,Rejected
3577,0,Graduate,No,873000,4171000,20,735,2186000,1170000,2922000,629000,Approved
3578,0,Graduate,No,790000,3544000,25,699,605000,1214000,2553000,1510000,Approved
3579,1,Not Graduate,No,1006000,2638000,20,684,2535000,1597000,3106000,1336000,Approved
3580,3,Graduate,No,293000,1223000,15,523,735000,68000,462000,268000,Rejected
3581,0,Not Graduate,Yes,1065000,4667000,10,700,2597000,2247000,3951000,1844000,Approved
3582,0,Graduate,Yes,2661000,5000000,20,703,5839000,3258000,9563000,3448000,Approved
3583,0,Graduate,No,737000,4073000,15,756,2308000,678000,1944000,569000,Rejected
3584,1,Not Graduate,No,672000,1924000,15,830,364000,847000,1673000,389000,Approved
3585,1,Graduate,No,856000,2861000,10,506,2809000,87000,1210000,1463000,Rejected
3586,0,Not Graduate,No,2623000,5000000,20,617,1341000,1410000,7790000,4462000,Approved
3587,1,Not Graduate,No,360000,1301000,20,587,679000,899000,1354000,663000,Approved
3588,5,Not Graduate,No,799000,4665000,15,665,2600000,1104000,1065000,1262000,Approved
3589,1,Not Graduate,No,416000,2556000,10,651,483000,82000,505000,171000,Rejected
3590,1,Graduate,No,491000,1870000,10,630,1464000,359000,554000,396000,Approved
3591,2,Graduate,Yes,678000,1711000,10,737,1490000,313000,2667000,468000,Approved
3592,1,Not Graduate,No,1680000,5000000,20,556,5134000,3884000,3708000,929000,Rejected
3593,2,Graduate,No,2257000,5000000,10,562,1028000,4549000,8743000,3611000,Approved
3594,2,Graduate,Yes,937000,4771000,25,563,1948000,1281000,2350000,275000,Rejected
3595,4,Graduate,No,548000,3484000,15,619,495000,1304000,682000,539000,Rejected
3596,4,Graduate,No,3538000,5000000,5,546,1266000,3298000,8445000,6149000,Rejected
3597,3,Graduate,No,530000,2485000,25,646,1327000,1146000,374000,842000,Approved
3598,1,Not Graduate,No,483000,3707000,15,636,1304000,565000,892000,276000,Rejected
3599,2,Graduate,No,221000,577000,15,583,587000,469000,404000,26000,Rejected
3600,1,Graduate,No,1735000,5000000,10,724,4557000,3907000,4075000,1487000,Approved
3601,3,Graduate,No,1313000,5000000,20,645,3755000,1520000,2114000,1585000,Approved
3602,0,Graduate,No,3370000,5000000,15,740,6075000,1500000,6319000,5785000,Approved
3603,3,Graduate,No,284000,828000,20,633,401000,137000,999000,307000,Rejected
3604,1,Graduate,No,1806000,5000000,20,648,4997000,1304000,1451000,1026000,Approved
3605,2,Graduate,No,733000,5000000,25,602,1783000,409000,2711000,1024000,Rejected
3606,1,Graduate,Yes,1182000,4021000,20,649,1111000,1147000,2601000,985000,Approved
3607,1,Graduate,No,240000,1739000,20,711,406000,304000,613000,398000,Rejected
3608,3,Graduate,No,1818000,5000000,20,615,1605000,396000,921000,175000,Approved
3609,2,Not Graduate,No,1167000,5000000,15,694,3259000,2654000,778000,1012000,Approved
3610,1,Not Graduate,No,683000,3905000,20,581,745000,4000,2020000,596000,Rejected
3611,0,Not Graduate,Yes,1065000,3504000,20,715,2442000,368000,3847000,1273000,Approved
3612,4,Not Graduate,No,426000,1947000,5,601,1130000,9000,905000,319000,Approved
3613,2,Graduate,No,480000,3663000,20,722,1667000,1184000,362000,400000,Rejected
3614,2,Not Graduate,No,518000,1777000,15,655,873000,532000,1662000,768000,Approved
3615,2,Graduate,No,210000,1581000,20,779,649000,103000,772000,81000,Approved
3616,2,Not Graduate,No,1226000,5000000,10,552,2974000,364000,3327000,631000,Rejected
3617,2,Graduate,No,1519000,3511000,5,525,497000,1407000,1235000,379000,Approved
3618,0,Graduate,No,444000,2304000,5,598,689000,1083000,759000,245000,Rejected
